Date,Username,URL,Hashtags,Rendered_Content,Out_Links,Users_Mentioned,Media,Coordinates,Place,Source_URL,Source_Label,Retweeted_Tweet,Quoted_Tweet,Replies,Retweets,Likes,Quotes
10/17/2011 3:08:38 PM,SBTS,https://twitter.com/SBTS/status/126011754743472128,,"Towers: Mohler gives his take at CNN.com: ""Are evangelicals dangerous?"" ow.ly/700vl","['http://CNN.com', 'http://ow.ly/700vl']",[],,,,http://www.hootsuite.com,Hootsuite,,,1,0,0,0
10/17/2011 1:40:42 PM,SBTS,https://twitter.com/SBTS/status/125989628120535040,,@albertmohler talks with Tal Howard about Christianity and the Atlantic Divide on the latest Thinking in Public: albertmohler.com/2011/10/17/tip…,['http://www.albertmohler.com/2011/10/17/tip-temp-tal-howard/'],['albertmohler'],,,,http://twitter.com,Twitter Web Client,,,0,0,0,0
10/17/2011 8:35:05 AM,SBTS,https://twitter.com/SBTS/status/125912717323284480,,"In The Briefing @albertmohler discusses his new CNN.com column, ""Are Evangelicals Dangerous?"" ow.ly/6Zr5M","['http://CNN.com', 'http://ow.ly/6Zr5M']",['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,1,0
10/16/2011 2:30:49 PM,SBTS,https://twitter.com/SBTS/status/125639853449814016,,"Lead story on CNN.com, ""Are Evangelicals Dangerous?"" by @SBTS president @albertmohler ht.ly/6YIR2","['http://CNN.com', 'http://ht.ly/6YIR2']","['SBTS', 'albertmohler']",,,,http://www.echofon.com/,Echofon,,,0,6,0,0
10/14/2011 8:57:16 AM,SBTS,https://twitter.com/SBTS/status/124831133434261504,,In The Briefing @albertmohler discusses the morality of knowledge & insider trading: billionaire's 11-year sentence ow.ly/6XgUo,['http://ow.ly/6XgUo'],['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
10/13/2011 8:45:08 AM,SBTS,https://twitter.com/SBTS/status/124465692970987523,,In The Briefing @albertmohler discusses Nigerian man pleading guilty rather than incompetent in Qaeda plane bombing ow.ly/6W5c7,['http://ow.ly/6W5c7'],['albertmohler'],,,,http://twitter.com,Twitter Web Client,,,0,0,0,0
10/12/2011 8:36:43 AM,SBTS,https://twitter.com/SBTS/status/124101187267076096,,In The Briefing @albertmohler discusses Iran's alleged involvement in terrorist plot & the irrationality of sin ow.ly/6UTwr,['http://ow.ly/6UTwr'],['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
10/11/2011 2:51:28 PM,SBTS,https://twitter.com/SBTS/status/123833106804379648,,RT @pbethancourt: Watching the @sbts trustees serve the seminary under the leadership of @walterprice & @albertmohler ow.ly/i/iYHr,['http://ow.ly/i/iYHr'],"['pbethancourt', 'SBTS', 'walterprice', 'albertmohler']",,,,http://www.echofon.com/,Echofon,,,0,0,0,0
10/11/2011 8:52:01 AM,SBTS,https://twitter.com/SBTS/status/123742649877413889,,Join us this morning at 10 for @SBTS Chapel with @SBTS President @albertmohler . Live-Stream from sbts.edu,['http://www.sbts.edu'],"['SBTS', 'SBTS', 'albertmohler']",,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,0,0,0
10/11/2011 8:35:40 AM,SBTS,https://twitter.com/SBTS/status/123738535990804480,,"In The Briefing @albertmohler discusses ""Protesters Against Wall Street"": what do they want and what will happen? ow.ly/6TCEU",['http://ow.ly/6TCEU'],['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
10/10/2011 8:37:52 AM,SBTS,https://twitter.com/SBTS/status/123376699407728640,,"In The Briefing @albertmohler discusses Robert Jeffress' comments about Mormonism as cult, how Christians are to respond http://ow.ly/6Sojr",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,1,1,0
10/7/2011 9:34:37 AM,SBTS,https://twitter.com/SBTS/status/122303818913419265,,In The Briefing @albertmohler talks about the complexity -- hope and complication -- offered by stem-cell cloning http://ow.ly/6Qp8c,,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
10/7/2011 8:06:33 AM,SBTS,https://twitter.com/SBTS/status/122281657813311488,,Posts from AlbertMohler.com – Blog for 10/07/2011 - eepurl.com/ghLVf,['http://eepurl.com/ghLVf'],[],,,,http://www.mailchimp.com,Mailchimp,,,0,0,1,0
10/6/2011 9:22:10 AM,SBTS,https://twitter.com/SBTS/status/121938299496566785,,"New at @albertmohler's Marked Urgent:  ""Steve Jobs, 1955-2011."" What should Christians think? http://ow.ly/6P1fS",,['albertmohler'],,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,6,0,0
10/6/2011 8:49:56 AM,SBTS,https://twitter.com/SBTS/status/121930186932494337,,"In The Briefing @albertmohler discusses Steve Jobs, the legacy of one of the most influential cultural creatives http://ow.ly/6PdkE",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,1,0,0
10/6/2011 8:07:21 AM,SBTS,https://twitter.com/SBTS/status/121919470221529088,,Posts from AlbertMohler.com – Blog for 10/06/2011 - eepurl.com/gf7Xf,['http://eepurl.com/gf7Xf'],[],,,,http://www.mailchimp.com,Mailchimp,,,0,0,1,0
10/5/2011 9:22:51 AM,SBTS,https://twitter.com/SBTS/status/121576083345772545,,"In The Briefing @albertmohler talks about an NY dentist's attempting to reverse a guilty plea, blaming ADD http://ow.ly/6O4tQ",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
10/4/2011 9:15:01 AM,SBTS,https://twitter.com/SBTS/status/121211723167436800,,"Join Dr. Mohler, Dr. Moore and the Southern Seminary faculty for @SBTS Preview Day October 14. Register sbts.edu/preview",['http://www.sbts.edu/preview'],['SBTS'],,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,0,0,0
10/4/2011 9:13:27 AM,SBTS,https://twitter.com/SBTS/status/121211327862669313,,In The Briefing @albertmohler talks about the implications of military chaplains' new ability to lead same-sex weddings http://ow.ly/6MRtp,,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
10/3/2011 9:41:18 AM,SBTS,https://twitter.com/SBTS/status/120855948624539648,,In The Briefing @albertmohler discusses the two-year manhunt that led to the killing of Anwar al-Awlaki http://ow.ly/6LF5E,,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
9/30/2011 8:34:54 AM,SBTS,https://twitter.com/SBTS/status/119752075461660673,,In The Briefing @albertmohler discusses the danger of fake news: Onion crosses a line with Capitol building hostage story http://ow.ly/6Jsme,,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,1,0,0,0
9/29/2011 8:31:26 AM,SBTS,https://twitter.com/SBTS/status/119388813800906752,,In The Briefing @albertmohler discusses protests surge around the globe as young people express scorn toward politicians http://ow.ly/6Ijt3,,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,1,0,0,0
9/28/2011 8:40:53 AM,SBTS,https://twitter.com/SBTS/status/119028807100407808,,"In The Briefing @albertmohler discusses Amazon's iPad competitor: the future of tablets, books & media attention http://ow.ly/6HbM6",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,2,0
9/27/2011 8:29:29 AM,SBTS,https://twitter.com/SBTS/status/118663547571011584,,"In The Briefing @albertmohler discusses ""Saudi Monarch Grants Women Right to Vote"": how theological beliefs drive culture http://ow.ly/6G0Bh",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
9/26/2011 3:31:48 PM,SBTS,https://twitter.com/SBTS/status/118407441380683777,,@albertmohler and Harvey Mansfield talk about the condition of western civilization on Thinking in Public. Listen here: albertmohler.com/2011/09/26/tip…,['http://www.albertmohler.com/2011/09/26/tip-harvey-mansfield/'],['albertmohler'],,,,http://twitter.com,Twitter Web Client,,,0,0,0,0
9/26/2011 8:38:21 AM,SBTS,https://twitter.com/SBTS/status/118303392580902912,,In The Briefing @albertmohler discusses Palestine's bid for United Nations statehood http://ow.ly/6EMO6,,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
9/26/2011 8:06:33 AM,SBTS,https://twitter.com/SBTS/status/118295388238254081,,Posts from AlbertMohler.com – Blog for 09/26/2011 - eepurl.com/f3zmf,['http://eepurl.com/f3zmf'],[],,,,http://www.mailchimp.com,Mailchimp,,,0,0,0,0
9/23/2011 11:33:53 AM,SBTS,https://twitter.com/SBTS/status/117260402630471680,,"@albertmohler spoke on NPR's ""Talk of the Nation"" yesterday, hear his comments on ""Eden, Evangelicals and Evolution"" at http://n.pr/pvItjl",,['albertmohler'],,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,0,0,0
9/23/2011 8:25:25 AM,SBTS,https://twitter.com/SBTS/status/117212975567347713,,"In The Briefing @albertmohler discusses ""moral illiterates?"": Ahmadinejad's dinner at Columbia University in NYC http://ow.ly/6CKsQ",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
9/22/2011 4:30:24 PM,SBTS,https://twitter.com/SBTS/status/116972636000628736,,"If you missed it, you can access @albertmohler on NPR's ""Talk of the Nation"" beginning at 6 PM EDT tonight here: http://n.pr/933PkG",,['albertmohler'],,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,2,0,0
9/22/2011 2:00:02 PM,SBTS,https://twitter.com/SBTS/status/116934796713795584,,"Reminder: @albertmohler will discuss the historicity of Adam on NPR's ""Talk of the Nation"" today at 3 PM EDT. Info at http://n.pr/933PkG",,['albertmohler'],,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,1,0,0
9/22/2011 12:10:31 PM,SBTS,https://twitter.com/SBTS/status/116907235807993856,,"@albertmohler will discuss the historicity of Adam on NPR's ""Talk of the Nation"" today at 3 PM EDT. Learn more at http://n.pr/933PkG",,['albertmohler'],,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,2,0,0
9/22/2011 8:16:35 AM,SBTS,https://twitter.com/SBTS/status/116848361755250689,,In The Briefing @albertmohler discusses the U.N.'s possible delay to vote on Palestinian statehood application http://ow.ly/6BDm4,,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
9/21/2011 9:08:40 AM,SBTS,https://twitter.com/SBTS/status/116499082285039616,,"In The Briefing @albertmohler discusses ""Abbas to submit Palestinian statehood bid on Sept 19"" http://ow.ly/6AxXb",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,1,0,0
9/20/2011 9:10:04 AM,SBTS,https://twitter.com/SBTS/status/116137046808080385,,"In The Briefing @albertmohler discusses ""Out and Proud to Serve"": the end of Don't Ask, Don't Tell in the U.S. military http://ow.ly/6zni5",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
9/19/2011 11:53:36 AM,SBTS,https://twitter.com/SBTS/status/115815815542095872,,Listen to @albertmohler talk to Walter Russell Mead about Christianity & Worldview on the Geopolitical Stage  bit.ly/oQglxH,['http://bit.ly/oQglxH'],['albertmohler'],,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,0,0,0
9/19/2011 8:44:27 AM,SBTS,https://twitter.com/SBTS/status/115768211886186497,,"In The Briefing @albertmohler discusses ""Divorce Okay if Spouse has Alzheimer’s,"" Robertson buys the functionalist lie http://ow.ly/6yb4T",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,1,1,0
9/16/2011 9:13:17 AM,SBTS,https://twitter.com/SBTS/status/114688305362255873,,"In The Briefing @albertmohler discusses ""Poverty Reaches a 52 Year Peak,"" measuring poverty & meeting needs http://ow.ly/6wfFE",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
9/15/2011 8:34:30 AM,SBTS,https://twitter.com/SBTS/status/114316156956966913,,"In The Briefing @albertmohler discusses ""Fourth-Trimester Abortion,"" extending the logic to the post-fetus stage http://ow.ly/6v8ob",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,1,0
9/14/2011 9:15:05 AM,SBTS,https://twitter.com/SBTS/status/113963982938832897,,"In The Briefing @albertmohler discusses ""More Americans tailoring religion to fit their needs,"" personal preference & MTD http://ow.ly/6u3BA",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,1,0,0
9/13/2011 9:01:49 AM,SBTS,https://twitter.com/SBTS/status/113598256478560256,,"In The Briefing @albertmohler discusses ""9/11 prayer events: Where were the evangelicals?""; playing the inter-faith game http://ow.ly/6sUXb",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
9/12/2011 1:37:34 PM,SBTS,https://twitter.com/SBTS/status/113305262730919936,,Listen to @albertmohler talk to Kenda Dean about adolescents and Christianity on this week's Thinking in Public: bit.ly/nSGYfN,['http://bit.ly/nSGYfN'],['albertmohler'],,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,0,0,0
9/12/2011 8:35:01 AM,SBTS,https://twitter.com/SBTS/status/113229124801277953,,"In The Briefing @albertmohler discusses 9/11: 10th anniversary, news headlines, solidarity & the ingenious of evil http://ow.ly/6rJbJ",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
9/9/2011 6:18:16 PM,SBTS,https://twitter.com/SBTS/status/112288739455270912,,A huge thank you to @jeffdalrymple @DanDumas @albertmohler and the Event Productions crew for a wonderful @SBTS Fall Festival.,,"['jeffdalrymple', 'DanDumas', 'albertmohler', 'SBTS']",,,,http://www.echofon.com/,Echofon,,,0,2,0,0
9/9/2011 9:06:54 AM,SBTS,https://twitter.com/SBTS/status/112149984824135681,,"In The Briefing @albertmohler discusses Obama's speech to Congress, presidential campaign & unemployment http://ow.ly/6pLTh",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
9/8/2011 2:40:48 PM,SBTS,https://twitter.com/SBTS/status/111871626253053952,,Audio from today's @SBTS 9/11 Panel Discussion with @albertmohler @ZanePratt @drmoore & Dr. Lambert  is available  bit.ly/nurdHK,['http://bit.ly/nurdHK'],"['SBTS', 'albertmohler', 'ZanePratt', 'drmoore']",,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,1,1,0
9/8/2011 8:48:07 AM,SBTS,https://twitter.com/SBTS/status/111782868753195010,,"Whatever else you do today, be sure you come to @SBTS chapel @ 10 to hear @albertmohler @drmoore  @ZanePratt discuss 9/11. (via @davidsills)",,"['SBTS', 'albertmohler', 'drmoore', 'ZanePratt', 'DavidSills']",,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,1,0,0
9/8/2011 8:45:02 AM,SBTS,https://twitter.com/SBTS/status/111782093926834177,,"Join us at 10 am for ""Ten Years Later: 9/11 in Theological Perspective""  with @albertmohler  @drmoore  @ZanePratt, live stream www.sbts.edu",,"['albertmohler', 'drmoore', 'ZanePratt']",,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,2,0,0
9/8/2011 8:41:46 AM,SBTS,https://twitter.com/SBTS/status/111781272673718272,,"In The Briefing @albertmohler discusses ""New Urgency in the Battle for Stimulus,"" Obama to address Congress joint session http://ow.ly/6oGk3",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
9/7/2011 8:43:46 AM,SBTS,https://twitter.com/SBTS/status/111419388476928000,,"In The Briefing @albertmohler discusses ""Simply Evil,"" how 9/11 changed Christopher Hitchens' worldview http://ow.ly/6nC5h",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,3,0,0
9/6/2011 2:21:28 PM,SBTS,https://twitter.com/SBTS/status/111141985007583232,,Leadership forum in Heritage Hall: @albertmohler engaging Dr. Robert Sloan on the dynamics of leading.,,['albertmohler'],,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,0,0,0
9/6/2011 8:36:52 AM,SBTS,https://twitter.com/SBTS/status/111055262382698496,,"RT @albertmohler: New season of Thinking in Public begins today --  ""The Storm of War & the Battle for Truth… (cont) deck.ly/~zJym1",['http://deck.ly/~zJym1'],['albertmohler'],,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,0,0,0
9/6/2011 8:36:33 AM,SBTS,https://twitter.com/SBTS/status/111055181944324096,,"RT @albertmohler: A very historic day at Southern Seminary today, with the inauguration of the Duke K. McCal… (cont) deck.ly/~kSKmh",['http://deck.ly/~kSKmh'],['albertmohler'],,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,0,0,0
9/3/2011 11:47:01 AM,SBTS,https://twitter.com/SBTS/status/110015951583449088,,Season Two of Thinking in Public begins Tuesday! @albertmohler talks with historian Andrew Roberts. Subscribe here: bit.ly/pl778o,['http://bit.ly/pl778o'],['albertmohler'],,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,0,0,0
9/2/2011 1:48:01 PM,SBTS,https://twitter.com/SBTS/status/109684015862255618,,@albertmohler has a conversation with historian Andrew Roberts to launch season two of Thinking in Public. Subscribe! bit.ly/pl778o,['http://bit.ly/pl778o'],['albertmohler'],,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,1,0,0
9/2/2011 8:52:39 AM,SBTS,https://twitter.com/SBTS/status/109609684163502080,,"In The Briefing @albertmohler discusses a 10-year-old Ohio boy who, with his parents' support, decided to live as a girl. http://ow.ly/6jH50",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
9/1/2011 9:30:01 AM,SBTS,https://twitter.com/SBTS/status/109256697620598784,,"Season Two of Thinking in Public with @albertmohler launches next Tuesday, September 6!  Subscribe here: bit.ly/mQ5MBJ",['http://bit.ly/mQ5MBJ'],['albertmohler'],,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,0,0,0
9/1/2011 8:58:45 AM,SBTS,https://twitter.com/SBTS/status/109248829907406849,,"In The Briefing @albertmohler discusses ""God No Longer in the Whirlwind?"" Bachmann comments on Irene, others respond http://ow.ly/6iBDi",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
8/31/2011 9:31:47 AM,SBTS,https://twitter.com/SBTS/status/108894757262077953,,"In The Briefing @albertmohler discusses ""Mike Bloomberg and the End of Tolerance,"" extreme political correctness & 9/11 http://ow.ly/6hxh2",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
8/30/2011 9:27:06 AM,SBTS,https://twitter.com/SBTS/status/108531187936526336,,"In The Briefing @albertmohler discusses ""We Don't Know Where He Is,"" Enigmatic in Power, Qaddafi Is Elusive at Large http://ow.ly/6gsMU",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
8/29/2011 9:01:28 AM,SBTS,https://twitter.com/SBTS/status/108162349499826176,,"In The Briefing @albertmohler discusses Tropical Storm Irene, natural evil & the human propensity to blame http://ow.ly/6fne2",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,1,0,0
8/26/2011 5:20:30 PM,SBTS,https://twitter.com/SBTS/status/107200771212320771,['SBTS'],"RT @albertmohler: @JimmyScroggins holding forth at the Connecting Church & Home conference, at #SBTS Welcom… (cont) deck.ly/~MmyGE",['http://deck.ly/~MmyGE'],"['albertmohler', 'JimmyScroggins']",,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,0,0,0
8/26/2011 9:07:10 AM,SBTS,https://twitter.com/SBTS/status/107076622657658880,,"In The Briefing @albertmohler discusses Does Taste Rule the World?, a Christian perspective on Steve Jobs & Apple http://ow.ly/6duVf",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,1,0
8/25/2011 9:09:04 AM,SBTS,https://twitter.com/SBTS/status/106714709285285888,,"In The Briefing @albertmohler discusses ""Talking to the World’s Gadhafis Is a Fool’s Errand,"" diplomacy w/ rogue leaders http://ow.ly/6ctwv",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
8/24/2011 8:49:08 AM,SBTS,https://twitter.com/SBTS/status/106347306755948544,,In The Briefing @albertmohler discusses the theological reality presented by yesterday's east coast earthquake http://ow.ly/6bpH1,,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,0,0,0
8/23/2011 11:37:52 AM,SBTS,https://twitter.com/SBTS/status/106027381243908096,,Visit bit.ly/ofEoP6 this afternoon for @sbts audio/video // RT @drmoore: Best @albertmohler message I've ever heard at convocation.,['http://bit.ly/ofEoP6'],"['SBTS', 'drmoore', 'albertmohler']",,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,0,1,0
8/23/2011 8:51:52 AM,SBTS,https://twitter.com/SBTS/status/105985607062401024,,"In The Briefing @albertmohler discusses ""False Start? The Controversy Over Adam and Eve Heats Up"" http://ow.ly/6akXr",,['albertmohler'],,,,http://www.hootsuite.com,Hootsuite,,,0,1,0,0
8/23/2011 8:00:02 AM,SBTS,https://twitter.com/SBTS/status/105972564089778176,,Join us this morning at 10 a.m. for Opening Convocation with @SBTS President @albertmohler . Live-stream from www.sbts.edu,,"['SBTS', 'albertmohler']",,,,https://about.twitter.com/products/tweetdeck,TweetDeck,,,0,3,0,0
